2006.04.03,00:00,1.21160,1.21460,1.20320,1.21300,7276
2006.04.04,00:00,1.21290,1.22750,1.21180,1.22580,7833
2006.04.05,00:00,1.22590,1.23040,1.22420,1.22900,7327
2006.04.06,00:00,1.22890,1.23310,1.21950,1.22160,8423
2006.04.07,00:00,1.22150,1.22240,1.20900,1.20910,7753
2006.04.10,00:00,1.21040,1.21280,1.20740,1.21120,5344
2006.04.11,00:00,1.21110,1.21530,1.20890,1.21390,5760
2006.04.12,00:00,1.21380,1.21670,1.20650,1.21020,6188
2006.04.13,00:00,1.21030,1.21310,1.20680,1.21070,6481
2006.04.14,00:00,1.21080,1.21170,1.20980,1.21090,2074
2006.04.17,00:00,1.21190,1.22860,1.21190,1.22550,6210
2006.04.18,00:00,1.22560,1.23670,1.22220,1.23620,7779
2006.04.19,00:00,1.23630,1.23930,1.22840,1.23750,8333
2006.04.20,00:00,1.23760,1.23770,1.22850,1.23130,7302
2006.04.21,00:00,1.23150,1.23580,1.22660,1.23400,7842
2006.04.24,00:00,1.23700,1.24130,1.23310,1.23810,7219
2006.04.25,00:00,1.23830,1.24370,1.23650,1.24260,7674
2006.04.26,00:00,1.24250,1.24690,1.23840,1.24460,7762
2006.04.27,00:00,1.24450,1.25460,1.24030,1.25270,7623
2006.04.28,00:00,1.25280,1.26390,1.25190,1.26340,7930
2006.05.01,00:00,1.26280,1.26880,1.25530,1.25650,7180
2006.05.02,00:00,1.25660,1.26660,1.25570,1.26100,7774
2006.05.03,00:00,1.26110,1.26670,1.25890,1.26290,7987
2006.05.04,00:00,1.26280,1.27230,1.25690,1.26960,9318
2006.05.05,00:00,1.26950,1.27640,1.26740,1.27260,12275
2006.05.08,00:00,1.27450,1.27860,1.26920,1.27020,9500
2006.05.09,00:00,1.27040,1.27810,1.26610,1.27620,9155
2006.05.10,00:00,1.27610,1.28320,1.27510,1.27820,12589
2006.05.11,00:00,1.27830,1.28710,1.26840,1.28350,15972
2006.05.12,00:00,1.28360,1.29560,1.28290,1.29260,16710
2006.05.15,00:00,1.29450,1.29710,1.27780,1.27990,9969
2006.05.16,00:00,1.27980,1.28670,1.27700,1.28580,10679
2006.05.17,00:00,1.28560,1.29200,1.27010,1.27270,13450
2006.05.18,00:00,1.27280,1.28720,1.27240,1.28560,11460
2006.05.19,00:00,1.28550,1.28640,1.26930,1.27770,9717
2006.05.22,00:00,1.27600,1.28840,1.26930,1.28580,7255
2006.05.23,00:00,1.28590,1.28780,1.27770,1.27830,7353
2006.05.24,00:00,1.27810,1.28900,1.27300,1.27560,9366
2006.05.25,00:00,1.27550,1.28270,1.27470,1.28270,6630
2006.05.26,00:00,1.28250,1.28320,1.26990,1.27370,7162
2006.05.29,00:00,1.27250,1.27680,1.27170,1.27470,4751
2006.05.30,00:00,1.27480,1.29080,1.27420,1.28740,10560
2006.05.31,00:00,1.28730,1.29020,1.28050,1.28160,12178
2006.06.01,00:00,1.28170,1.28230,1.27230,1.28130,10250
2006.06.02,00:00,1.28140,1.29390,1.27960,1.29170,10860
2006.06.05,00:00,1.29250,1.29780,1.28970,1.29030,7478
2006.06.06,00:00,1.29020,1.29330,1.28090,1.28230,8826
2006.06.07,00:00,1.28240,1.28360,1.27600,1.28010,8206
2006.06.08,00:00,1.28030,1.28080,1.26260,1.26510,12600
2006.06.09,00:00,1.26520,1.26830,1.25960,1.26380,9529
2006.06.12,00:00,1.26130,1.26500,1.25650,1.25810,7172
2006.06.13,00:00,1.25800,1.26140,1.25300,1.25430,10315
2006.06.14,00:00,1.25420,1.26470,1.25340,1.26050,10381
2006.06.15,00:00,1.26040,1.26570,1.25810,1.26310,9994
2006.06.16,00:00,1.26300,1.26710,1.26170,1.26410,8893
2006.06.19,00:00,1.26470,1.26510,1.25520,1.25740,6574
2006.06.20,00:00,1.25750,1.26150,1.25380,1.25840,8002
2006.06.21,00:00,1.25850,1.26760,1.25810,1.26660,6148
2006.06.22,00:00,1.26650,1.26780,1.25500,1.25690,8136
2006.06.23,00:00,1.25700,1.25870,1.24780,1.25060,8180
2006.06.26,00:00,1.25070,1.26020,1.25010,1.25860,7004
2006.06.27,00:00,1.25870,1.26180,1.25620,1.25740,7638
2006.06.28,00:00,1.25730,1.25850,1.25160,1.25480,6323
2006.06.29,00:00,1.25470,1.26690,1.25200,1.26660,9183
2006.06.30,00:00,1.26670,1.27940,1.26560,1.27900,10145
2006.07.03,00:00,1.27860,1.28210,1.27610,1.27910,6911
2006.07.04,00:00,1.27920,1.28210,1.27870,1.27900,7515
2006.07.05,00:00,1.27890,1.28380,1.27070,1.27240,10286
2006.07.06,00:00,1.27230,1.27820,1.27190,1.27780,9249
2006.07.07,00:00,1.27770,1.28610,1.27660,1.28100,9652
2006.07.10,00:00,1.28130,1.28160,1.27210,1.27390,6107
2006.07.11,00:00,1.27380,1.27770,1.27060,1.27660,7334
2006.07.12,00:00,1.27670,1.27780,1.26750,1.27010,8419
2006.07.13,00:00,1.27020,1.27290,1.26640,1.26920,6759
2006.07.14,00:00,1.26910,1.26970,1.26260,1.26520,9691
2006.07.17,00:00,1.26360,1.26460,1.25100,1.25200,6366
2006.07.18,00:00,1.25190,1.25580,1.24730,1.25060,8390
2006.07.19,00:00,1.25070,1.26080,1.24570,1.25930,11588
2006.07.20,00:00,1.25940,1.26530,1.25880,1.26270,7409
2006.07.21,00:00,1.26290,1.26960,1.26260,1.26930,6611
2006.07.24,00:00,1.27020,1.27060,1.26100,1.26330,5939
2006.07.25,00:00,1.26320,1.26710,1.25630,1.25800,6816
2006.07.26,00:00,1.25790,1.27240,1.25590,1.27130,6525
2006.07.27,00:00,1.27140,1.27700,1.26810,1.26960,8091
2006.07.28,00:00,1.26970,1.27690,1.26590,1.27580,9463
2006.07.31,00:00,1.27640,1.27820,1.27400,1.27670,6852
2006.08.01,00:00,1.27680,1.28300,1.27190,1.28210,8689
2006.08.02,00:00,1.28200,1.28340,1.27750,1.27890,7854
2006.08.03,00:00,1.27880,1.28330,1.27420,1.28030,9503
2006.08.04,00:00,1.28040,1.29080,1.27760,1.28730,9582
2006.08.07,00:00,1.28830,1.28930,1.28150,1.28170,5553
2006.08.08,00:00,1.28160,1.28910,1.28070,1.28210,10352
2006.08.09,00:00,1.28220,1.29020,1.27640,1.28630,8847
2006.08.10,00:00,1.28640,1.29110,1.27470,1.27930,10409
2006.08.11,00:00,1.27940,1.27980,1.27150,1.27200,9448
2006.08.14,00:00,1.27120,1.27620,1.27080,1.27220,6547
2006.08.15,00:00,1.27230,1.28030,1.26950,1.27840,10038
2006.08.16,00:00,1.27850,1.28630,1.27700,1.28430,8421
2006.08.17,00:00,1.28420,1.28860,1.28130,1.28260,8978
2006.08.18,00:00,1.28250,1.28440,1.27800,1.28240,6729
2006.08.21,00:00,1.28270,1.29370,1.28270,1.28850,6712
2006.08.22,00:00,1.28860,1.28870,1.27840,1.28040,9971
2006.08.23,00:00,1.28030,1.28510,1.27750,1.27870,8927
2006.08.24,00:00,1.27880,1.28410,1.27500,1.27640,10307
2006.08.25,00:00,1.27650,1.27830,1.27250,1.27510,8342
2006.08.28,00:00,1.27580,1.28200,1.27540,1.27860,5305
2006.08.29,00:00,1.27850,1.28380,1.27500,1.28300,8179
2006.08.30,00:00,1.28290,1.28520,1.28110,1.28370,10069
2006.08.31,00:00,1.28360,1.28780,1.27850,1.28040,10599
2006.09.01,00:00,1.28050,1.28460,1.27540,1.28350,8580
2006.09.04,00:00,1.28450,1.28740,1.28390,1.28600,5343
2006.09.05,00:00,1.28610,1.28640,1.27950,1.28160,8763
2006.09.06,00:00,1.28170,1.28320,1.27700,1.28050,6592
2006.09.07,00:00,1.28040,1.28300,1.27060,1.27340,8461
2006.09.08,00:00,1.27350,1.27390,1.26510,1.26730,7554
2006.09.11,00:00,1.26670,1.27390,1.26480,1.26970,6011
2006.09.12,00:00,1.26980,1.27320,1.26710,1.26820,8070
2006.09.13,00:00,1.26830,1.27160,1.26660,1.26970,6426
2006.09.14,00:00,1.26960,1.27520,1.26750,1.27230,7537
2006.09.15,00:00,1.27240,1.27350,1.26300,1.26650,7134
2006.09.18,00:00,1.26340,1.27100,1.26310,1.27020,6198
2006.09.19,00:00,1.27030,1.27250,1.26500,1.26710,8788
2006.09.20,00:00,1.26700,1.27270,1.26650,1.26880,8347
2006.09.21,00:00,1.26870,1.27970,1.26820,1.27800,7494
2006.09.22,00:00,1.27810,1.28290,1.27760,1.27830,6569
2006.09.25,00:00,1.27890,1.28180,1.27310,1.27450,5886
2006.09.26,00:00,1.27460,1.27610,1.26620,1.26830,7935
2006.09.27,00:00,1.26820,1.27170,1.26710,1.27010,5745
2006.09.28,00:00,1.27020,1.27320,1.26780,1.26940,5895
2006.09.29,00:00,1.26950,1.27130,1.26390,1.26730,7033
2006.10.02,00:00,1.26820,1.27570,1.26620,1.27370,5760
2006.10.03,00:00,1.27380,1.27640,1.27190,1.27290,4958
2006.10.04,00:00,1.27300,1.27380,1.26680,1.27150,6209
2006.10.05,00:00,1.27160,1.27250,1.26700,1.26920,5817
2006.10.06,00:00,1.26930,1.27140,1.25720,1.25990,6094
2006.10.09,00:00,1.25890,1.26130,1.25840,1.25930,3228
2006.10.10,00:00,1.25940,1.26120,1.25170,1.25330,5213
2006.10.11,00:00,1.25340,1.25560,1.25020,1.25230,5217
2006.10.12,00:00,1.25220,1.25650,1.25160,1.25580,5068
2006.10.13,00:00,1.25600,1.25770,1.24820,1.25120,4977
2006.10.16,00:00,1.25010,1.25360,1.24890,1.25320,4485
2006.10.17,00:00,1.25330,1.25640,1.25080,1.25360,5508
2006.10.18,00:00,1.25370,1.25570,1.25010,1.25330,4567
2006.10.19,00:00,1.25340,1.26410,1.25320,1.26230,5483
2006.10.20,00:00,1.26220,1.26380,1.25960,1.26100,5020
2006.10.23,00:00,1.26150,1.26200,1.25350,1.25470,4823
2006.10.24,00:00,1.25480,1.25750,1.25240,1.25530,4268
2006.10.25,00:00,1.25540,1.26210,1.25530,1.26070,4940
2006.10.26,00:00,1.26060,1.27010,1.26050,1.26870,6134
2006.10.27,00:00,1.26880,1.27490,1.26620,1.27400,6578
2006.10.30,00:00,1.27300,1.27340,1.26980,1.27150,5121
2006.10.31,00:00,1.27160,1.27820,1.26770,1.27640,6336
2006.11.01,00:00,1.27620,1.27970,1.27420,1.27540,5412
2006.11.02,00:00,1.27550,1.27840,1.27360,1.27780,5729
2006.11.03,00:00,1.27770,1.27910,1.26810,1.27160,5240
2006.11.06,00:00,1.27150,1.27320,1.26890,1.27320,3991
2006.11.07,00:00,1.27310,1.28180,1.27210,1.27820,6067
2006.11.08,00:00,1.27830,1.28060,1.27450,1.27570,5449
2006.11.09,00:00,1.27580,1.28470,1.27490,1.28370,6651
2006.11.10,00:00,1.28360,1.28990,1.28290,1.28400,6867
2006.11.13,00:00,1.28500,1.28770,1.27950,1.28070,5192
2006.11.14,00:00,1.28080,1.28700,1.27890,1.28100,7246
2006.11.15,00:00,1.28090,1.28330,1.27720,1.28300,5875
2006.11.16,00:00,1.28290,1.28400,1.27830,1.27970,6086
2006.11.17,00:00,1.27960,1.28440,1.27610,1.28280,6019
2006.11.20,00:00,1.28250,1.28500,1.28040,1.28160,4378
2006.11.21,00:00,1.28150,1.28530,1.27970,1.28460,4331
2006.11.22,00:00,1.28470,1.29560,1.28390,1.29410,6427
2006.11.23,00:00,1.29420,1.29740,1.29270,1.29520,4962
2006.11.24,00:00,1.29490,1.31090,1.29460,1.30930,7314
2006.11.27,00:00,1.31590,1.31610,1.30850,1.31320,7792
2006.11.28,00:00,1.31330,1.32080,1.31180,1.31920,9313
2006.11.29,00:00,1.31930,1.32170,1.31310,1.31520,8464
2006.11.30,00:00,1.31510,1.32730,1.31400,1.32380,7596
2006.12.01,00:00,1.32390,1.33470,1.32190,1.33360,8991
2006.12.04,00:00,1.33630,1.33630,1.32810,1.33390,7489
2006.12.05,00:00,1.33400,1.33620,1.32860,1.33150,8110
2006.12.06,00:00,1.33160,1.33400,1.32540,1.32790,7933
2006.12.07,00:00,1.32800,1.33230,1.32750,1.32830,7038
2006.12.08,00:00,1.32820,1.33640,1.31890,1.32000,9036
2006.12.11,00:00,1.31820,1.32600,1.31290,1.32500,8384
2006.12.12,00:00,1.32480,1.32910,1.32110,1.32830,8424
2006.12.13,00:00,1.32840,1.32870,1.31900,1.32070,7227
2006.12.14,00:00,1.32080,1.32520,1.31400,1.31520,7757
2006.12.15,00:00,1.31510,1.31860,1.30590,1.30790,9322
2006.12.18,00:00,1.30820,1.31170,1.30510,1.30980,5994
2006.12.19,00:00,1.30970,1.32140,1.30820,1.31960,8225
2006.12.20,00:00,1.31970,1.32440,1.31590,1.31750,7165
2006.12.21,00:00,1.31760,1.32120,1.31400,1.31800,6645
2006.12.22,00:00,1.31790,1.32110,1.31070,1.31280,5841
2006.12.25,00:00,1.31290,1.31310,1.31260,1.31290,15
2006.12.26,00:00,1.31380,1.31390,1.30900,1.31010,1426
2006.12.27,00:00,1.31020,1.31770,1.30940,1.31270,5722
2006.12.28,00:00,1.31250,1.32010,1.31050,1.31480,6397
2006.12.29,00:00,1.31490,1.32050,1.31370,1.31980,6043
2007.01.01,00:00,1.31970,1.31970,1.31970,1.31970,1
2007.01.02,00:00,1.32320,1.32960,1.32320,1.32770,4750
2007.01.03,00:00,1.32780,1.32890,1.31450,1.31630,7792
2007.01.04,00:00,1.31640,1.31790,1.30750,1.30910,8094
2007.01.05,00:00,1.30900,1.31040,1.29800,1.30010,8586
2007.01.08,00:00,1.30100,1.30350,1.29710,1.30290,6270
2007.01.09,00:00,1.30280,1.30520,1.29850,1.29920,6663
2007.01.10,00:00,1.29930,1.30000,1.29300,1.29390,7840
2007.01.11,00:00,1.29380,1.30140,1.28810,1.28950,8863
2007.01.12,00:00,1.28940,1.29440,1.28650,1.29220,8266
2007.01.15,00:00,1.29250,1.29560,1.29140,1.29340,4537
2007.01.16,00:00,1.29330,1.29880,1.29070,1.29160,7514
2007.01.17,00:00,1.29150,1.29490,1.28960,1.29390,6423
2007.01.18,00:00,1.29380,1.29750,1.28950,1.29590,8016
2007.01.19,00:00,1.29600,1.29980,1.29120,1.29600,6232
2007.01.22,00:00,1.29560,1.29760,1.29210,1.29410,4770
2007.01.23,00:00,1.29420,1.30420,1.29270,1.30190,7408
2007.01.24,00:00,1.30200,1.30340,1.29460,1.29620,7959
2007.01.25,00:00,1.29610,1.30000,1.29130,1.29250,8399
2007.01.26,00:00,1.29240,1.29430,1.28760,1.29140,7629
2007.01.29,00:00,1.29210,1.29650,1.28960,1.29570,5347
2007.01.30,00:00,1.29580,1.29800,1.29420,1.29630,5992
2007.01.31,00:00,1.29620,1.30360,1.29230,1.30210,7820
2007.02.01,00:00,1.30220,1.30550,1.30010,1.30210,6875
2007.02.02,00:00,1.30200,1.30630,1.29490,1.29590,5990
2007.02.05,00:00,1.29550,1.29640,1.29120,1.29280,5712
2007.02.06,00:00,1.29270,1.29900,1.29110,1.29830,5276
2007.02.07,00:00,1.29820,1.30220,1.29710,1.30140,4955
2007.02.08,00:00,1.30150,1.30410,1.29730,1.30360,5968
2007.02.09,00:00,1.30370,1.30420,1.29820,1.30060,5456
